"project_id","domain","language","windows","window_idx","num_team","num_commits","blau_gender","Gini_gh_ten","user_id","Core1","commits","propCommits","gender","github_tenure","leavesNextQ"
24293,"DEV_FRAME","Python",24,19,6,431,0.278,0.353703014514328,75469,0,7,0.0162412993039443,"male",874,1
24293,"DEV_FRAME","Python",24,19,6,431,0.278,0.353703014514328,30382,0,2,0.00464037122969838,"male",760,0
24293,"DEV_FRAME","Python",24,19,6,431,0.278,0.353703014514328,5268,0,1,0.00232018561484919,"male",1453,1
24293,"DEV_FRAME","Python",24,11,4,614,0.5,0.342323360022475,75456,0,276,0.449511400651466,"male",812,0
24293,"DEV_FRAME","Python",24,11,4,614,0.5,0.342323360022475,1584165,0,266,0.433224755700326,"female",873,0
24293,"DEV_FRAME","Python",24,11,4,614,0.5,0.342323360022475,75459,0,41,0.0667752442996743,"female",535,0
24293,"DEV_FRAME","Python",24,11,4,614,0.5,0.342323360022475,75458,0,31,0.0504885993485342,"male",153,0
24293,"DEV_FRAME","Python",24,10,4,265,0.5,0.295686274509804,1584165,1,255,0.962264150943396,"female",962,0
24293,"DEV_FRAME","Python",24,10,4,265,0.5,0.295686274509804,75456,0,5,0.0188679245283019,"male",723,0
24293,"DEV_FRAME","Python",24,10,4,265,0.5,0.295686274509804,75459,0,3,0.0113207547169811,"female",624,0
24293,"DEV_FRAME","Python",24,10,4,265,0.5,0.295686274509804,75458,0,2,0.00754716981132075,"male",241,0
24293,"DEV_FRAME","Python",24,12,5,551,0.48,0.375232428412049,75456,0,246,0.446460980036298,"male",902,0
24293,"DEV_FRAME","Python",24,12,5,551,0.48,0.375232428412049,1584165,0,178,0.323049001814882,"female",783,0
24293,"DEV_FRAME","Python",24,12,5,551,0.48,0.375232428412049,342000,0,114,0.206896551724138,"male",497,0
24293,"DEV_FRAME","Python",24,12,5,551,0.48,0.375232428412049,75458,0,9,0.0163339382940109,"male",62,0
24293,"DEV_FRAME","Python",24,12,5,551,0.48,0.375232428412049,75459,0,4,0.00725952813067151,"female",445,0
24293,"DEV_FRAME","Python",24,6,6,265,0.444,0.445670559806686,1584165,1,216,0.815094339622642,"female",1324,0
24293,"DEV_FRAME","Python",24,6,6,265,0.444,0.445670559806686,75459,0,31,0.116981132075472,"female",986,0
24293,"DEV_FRAME","Python",24,6,6,265,0.444,0.445670559806686,3101241,0,13,0.0490566037735849,"male",1625,1
24293,"DEV_FRAME","Python",24,6,6,265,0.444,0.445670559806686,75456,0,2,0.00754716981132075,"male",361,0
24293,"DEV_FRAME","Python",24,6,6,265,0.444,0.445670559806686,75458,0,2,0.00754716981132075,"male",604,0
24293,"DEV_FRAME","Python",24,6,6,265,0.444,0.445670559806686,61265,0,1,0.00377358490566038,"male",66,1
2951765,"GUI","Ruby",2,2,2,222,0.5,0.518987341772152,2028102,1,215,0.968468468468468,"female",95,0
2951765,"GUI","Ruby",2,2,2,222,0.5,0.518987341772152,1159820,0,7,0.0315315315315315,"male",300,0
24293,"DEV_FRAME","Python",24,9,2,202,0,0.190529875986471,1584165,1,198,0.98019801980198,"female",1056,0
24293,"DEV_FRAME","Python",24,9,2,202,0,0.190529875986471,75459,0,4,0.0198019801980198,"female",718,0
